id,name,type,distance,month,year,total_elevation_gain,has_heartrate,average_heartrate,average_speed,moving_time
2611091676,Visiting Bwyn 💕,Ride,57.1179,08,2019,142.7,False,0.0,7.853,7273
2607873113,Dropping the kids off,Ride,32.358200000000004,08,2019,183.9,True,136.0,7.692,4207
2605421675,Evening Run,Run,8.1301,08,2019,62.6,True,154.6,3.284,2476
2602531914,Homegrown hometown,Run,8.9941,08,2019,21.8,True,163.8,3.211,2801
2599532866,Visiting allison at work,Ride,101.342,08,2019,502.8,True,133.5,7.158,14157
2595946491,Morning Run,Run,6.4319,08,2019,45.3,True,169.2,3.479,1849
2591588622,Afternoon Ride ,Ride,50.927699999999994,08,2019,350.7,True,128.7,6.642,7667
2588124284,Lunch Ride,Ride,107.998,08,2019,792.2,True,137.5,7.194,15013
2576892156,Strava you know how to motivate ,Ride,75.77860000000001,07,2019,593.9,True,120.4,6.333,11965
2572748238,Hills are hard,Ride,76.56389999999999,07,2019,451.2,True,123.8,6.948,11019
2571223399,Georgian Bay,Ride,100.107,07,2019,566.5,True,147.5,7.774,12877
2564952233,"Decaf espresso: all fashion, no function",Ride,75.0735,07,2019,479.7,True,137.8,7.479,10038
2562520871,Morning Ride,Ride,70.4623,07,2019,525.3,True,131.9,6.847,10291
2559069106,Morning Run,Run,7.079,07,2019,55.5,True,157.1,3.347,2115
2557770440,Afternoon Ride,Ride,72.0741,07,2019,505.5,True,126.1,7.079,10181
2554950585,“It won’t rain”,Ride,35.8382,07,2019,257.1,True,117.4,6.06,5914
2552242557,Bird attack 🐦 ,Ride,32.4039,07,2019,247.0,True,150.3,7.612,4257
2552095002,Afternoon Ride,Ride,31.7954,07,2019,235.9,True,137.8,7.574,4198
2548570884,How to get: baked,Ride,115.552,07,2019,838.1,False,0.0,6.522,17716
2542832898,"Jack is fast, Lauren needs some work ",Ride,110.98,07,2019,798.8,False,0.0,7.697,14419
2540621279,This weather is thiccc,Run,10.2466,07,2019,60.6,True,168.7,3.361,3049
2536546209,Morning Run,Run,10.28,07,2019,60.5,True,160.9,3.421,3005
2535483532,Afternoon Ride,Ride,66.967,07,2019,554.5,True,126.8,6.744,9930
2528780173,Fuelled by strong espresso ,Ride,113.105,07,2019,765.6,False,0.0,6.468,17487
2525646001,Morning Ride,Ride,53.5219,07,2019,447.8,True,131.2,7.076,7564
2521420281,Hayley & I love to suffer ,Run,9.628200000000001,07,2019,63.7,True,143.5,2.926,3291
2518986783,"Walked up some mountains, biked down some hills ",Ride,105.69,07,2019,857.3,False,0.0,6.375,16580
2515726815,A potato on wheels,Ride,38.2674,07,2019,325.9,True,144.3,7.288,5251
2513341443,Afternoon Run,Run,7.088,07,2019,51.5,True,163.4,3.483,2035
2508969286,Balmy Beach Loop,Ride,79.0798,07,2019,529.0,True,128.7,6.908,11448
2506057732,Morning Run,Run,11.74,07,2019,69.4,True,161.8,3.164,3710
2505046790,Can confirm it is hot out there ,Run,10.1236,07,2019,60.1,True,176.4,3.519,2877
2500388867,Running >> Midterms ,Run,10.2693,07,2019,60.5,True,167.1,3.422,3001
2493472718,Gold,Run,7.0702,06,2019,50.8,True,170.1,3.532,2002
2489881698,So foggy,Ride,80.69460000000001,06,2019,539.9,True,137.3,7.101,11364
2487074739,Morning Run,Run,9.3386,06,2019,63.2,True,163.0,3.418,2732
2484947468,Allison and I ☀️ ,Ride,10.6561,06,2019,79.7,True,104.3,4.8,2220
2484668643,Morning tempo,Run,7.0571,06,2019,53.5,True,172.5,3.718,1898
2483297507,Afternoon Ride,Ride,48.6631,06,2019,299.2,True,122.2,6.165,7894
2480521338,Cycling,Ride,58.5,06,2019,0.0,False,0.0,6.101,9588
2476436026,Sunscreen is a good idea ,Run,10.457,06,2019,62.8,False,0.0,3.306,3163
2472329846,Morning Ride,Ride,207.682,06,2019,1165.4,False,0.0,6.282,33060
2467984392,ty apple music ,Run,6.9975,06,2019,50.6,True,165.0,3.403,2056
2466365240,Half & Half,Ride,51.697199999999995,06,2019,418.2,True,135.3,7.016,7368
2460858008,Left right leg,Ride,63.9526,06,2019,514.3,True,130.9,7.016,9115
2458758323,Afternoon Run,Run,11.537700000000001,06,2019,74.1,True,161.5,3.384,3409
2451849457,Rushing ,Run,6.916300000000001,06,2019,51.5,True,161.7,3.384,2044
2449130163,“Let’s get it” - guy on trail ,Run,7.001600000000001,06,2019,27.7,True,169.1,3.279,2135
2446772965,Morning Run,Run,7.1334,06,2019,44.1,True,158.4,3.257,2190
2443925326,Morning Run,Run,7.5136,06,2019,57.4,True,163.6,3.336,2252
2443100038,Evening ride: Part 2,Ride,27.086,06,2019,223.7,False,0.0,6.818,3973
2443144332,Evening ride: Part 1,Ride,77.0601,06,2019,493.1,True,134.3,6.528,11804
2437156023,Evening out the tan lines ,Run,14.4441,06,2019,99.2,True,167.7,3.293,4386
2433841486,To the boat!,Ride,77.59830000000001,06,2019,393.7,True,132.5,7.284,10653
2429135429,Lunch Ride,Ride,54.4786,06,2019,431.7,True,131.2,7.054,7723
2425728547,Happy Global Running Day!,Run,8.8369,06,2019,54.1,True,158.3,3.047,2900
2423991863,Rewind,Run,10.094299999999999,06,2019,59.6,True,164.4,3.328,3033
2419916762,Morning Run,Run,10.054,06,2019,59.0,True,168.8,3.379,2975
2418757502,Afternoon Ride,Ride,52.1186,06,2019,388.0,True,132.4,6.52,7994
2415267898,Morning Ride,Ride,48.7158,06,2019,408.8,True,134.5,6.525,7466
2409833914,Lunch Ride,Ride,35.3693,05,2019,342.8,True,133.3,6.709,5272
2406072571,Morning Run,Run,6.937,05,2019,41.4,True,156.4,3.243,2139
2403992535,Morning Run,Run,6.9432,05,2019,47.2,True,169.1,3.228,2151
2399316547,Cool down,Run,2.0105999999999997,05,2019,18.7,True,145.0,2.781,723
2399168074,OTTAWA 1/2 MARATHON,Run,21.6603,05,2019,124.9,True,170.0,3.626,5974
2396079128,Shake out,Run,6.0876,05,2019,53.6,True,146.7,2.839,2144
2393154934,Morning Run,Run,7.301399999999999,05,2019,47.2,True,142.1,3.02,2418
2390398569,Morning Ride,Ride,30.110400000000002,05,2019,226.0,True,119.9,6.277,4797
2387587999,Morning Run,Run,6.655399999999999,05,2019,45.1,True,172.3,3.229,2061
2384986896,If you turn it on its side it looks like a snail 🐌 ,Run,6.3666,05,2019,35.6,True,166.5,3.388,1879
2382713756,Nice spin along Georgian Bay,Ride,77.2359,05,2019,393.3,True,137.2,7.091,10892
2378244019,Coffee date with dad ,Ride,25.2568,05,2019,160.7,True,108.0,5.751,4392
2377113554,Morning Run,Run,10.485100000000001,05,2019,84.8,True,160.1,3.328,3151
2372761526,Favourite loop,Ride,37.713699999999996,05,2019,334.1,True,154.1,7.576,4978
2371954537,Morning Run,Run,6.3078,05,2019,21.2,True,177.1,3.092,2040
2369460618,Steph & I,Run,7.4799,05,2019,55.4,True,158.6,3.153,2372
2368357580,Watching the pros in the distance ,Ride,47.9006,05,2019,399.7,True,125.9,6.503,7366
2363895495,Getting used to running in the rain ,Run,7.0562,05,2019,51.3,True,151.5,3.183,2217
2362933078,Afternoon Run,Run,6.6606000000000005,05,2019,38.5,True,150.7,3.309,2013
2358591248,Morning Run,Run,10.2593,05,2019,60.6,True,166.1,3.24,3166
2356000024,Morning Ride,Ride,28.468799999999998,05,2019,296.0,True,119.0,5.555,5125
2354676501,Run w/ hayley,Run,15.3285,05,2019,102.3,True,143.3,2.975,5153
2352393718,🧗‍♀️-> 🏃🏽‍♀️ ,Run,6.198,05,2019,32.4,True,166.7,3.293,1882
2352313957,Run -> climb,Run,6.5448,05,2019,22.7,True,172.2,3.326,1968
2350004870,Run ice repeat,Run,7.9112,05,2019,53.0,True,165.0,3.375,2344
2347427847,With help from jeremy ,Ride,34.0822,05,2019,246.7,True,132.1,6.153,5539
2343129781,Getting lost in streets that all look the same and with names I can’t pronounce ,Run,8.7187,05,2019,83.8,True,161.4,3.066,2844
2341946943,Run fuelled by overpriced avocado toast and spontaneous waterfalls ,Run,9.2326,05,2019,89.5,True,163.1,3.223,2865
2339404004,Gore-Tex coming in clutch ,Run,8.4084,05,2019,166.9,True,169.5,3.35,2510
2334838685,Evening Walk,Walk,3.2918000000000003,05,2019,21.8,True,82.5,1.058,3110
2332453589,Morning Run,Run,6.4233,05,2019,38.1,True,152.6,2.959,2171
2329886921,Morning Run,Run,6.2133,04,2019,164.7,True,163.7,3.18,1954
2329128491,Iceland! 🇮🇸 ,Run,7.0588,04,2019,16.8,True,174.5,3.447,2048
2325380617,Cycling with a real life twin! ,Ride,24.702599999999997,04,2019,200.2,True,134.2,5.951,4151
2322883841,Simulating pain,Run,21.3182,04,2019,148.6,True,165.2,3.327,6407
2319206753,Afternoon Ride,Ride,45.587,04,2019,384.5,True,124.6,6.48,7035
2316606727,Afternoon Run,Run,7.8685,04,2019,60.8,True,151.2,3.363,2340
2312207385,Morning Run,Run,7.753,04,2019,56.7,True,164.6,3.229,2401
2309962523,Morning Run,Run,8.167,04,2019,63.0,True,166.8,3.401,2401
2307821207,Lunch Run,Run,7.2542,04,2019,59.0,True,168.7,3.445,2106
2303085141,Afternoon Ride,Ride,23.5035,04,2019,154.3,True,142.1,6.52,3605
2301419695,Nice lil morning swim,Run,6.2123,04,2019,28.3,True,157.1,3.125,1988
2300348485,6666,Run,9.99,04,2019,62.1,True,161.4,3.334,2996
2296344145,Morning Run,Run,6.1932,04,2019,36.7,True,158.1,3.191,1941
2295373701,Heart beating but I’m barely breathing ,Ride,0.0,04,2019,0.0,True,123.2,0.0,2757
2292264326,Morning Run,Run,6.2747,04,2019,41.4,True,165.2,3.248,1932
2290029741,Lunch Ride,Ride,0.0,04,2019,0.0,True,121.7,0.0,1208
2287130820,Run with hayley,Run,6.5668,04,2019,52.3,True,167.8,3.2,2052
2282926153,Afternoon Run,Run,6.0764,04,2019,32.5,True,134.5,3.402,1786
2280596294,Workout,Run,9.2719,04,2019,84.3,False,0.0,3.167,2928
2278045459,Afternoon Run,Run,6.013,04,2019,32.1,True,148.6,3.317,1813
2273257521,Afternoon Run,Run,4.5951,04,2019,19.9,False,0.0,3.505,1311
2273210478,Afternoon Run,Run,1.5281,04,2019,6.4,True,160.6,3.337,458
2267517840,Afternoon Run,Run,6.269399999999999,04,2019,31.9,True,151.8,3.31,1894
2265436234,Afternoon Run,Run,6.1071,04,2019,31.6,True,153.5,3.339,1829
2248236355,Evening Ride,Ride,0.0,03,2019,0.0,True,147.2,0.0,2205
2247968725,Afternoon Run,Run,6.376600000000001,03,2019,45.7,True,152.8,3.397,1877
2245715854,Shorts weather we got you,Run,14.3625,03,2019,103.3,True,180.7,3.512,4090
2236650600,Morning Run,Run,5.6216,03,2019,31.7,True,182.1,3.274,1717
2234431972,Morning Run,Run,11.7981,03,2019,90.5,True,162.9,3.151,3744
2230399624,Welcome to Emma and I’s funeral,Run,8.5115,03,2019,65.5,True,158.5,3.439,2475
2225657187,Afternoon Run,Run,6.4688,03,2019,38.8,True,173.3,3.47,1864
2223056126,Afternoon Run,Run,6.906899999999999,03,2019,43.7,True,178.5,3.553,1944
2213979101,Afternoon Run,Run,5.3914,03,2019,42.1,True,159.7,3.374,1598
2209402016,Afternoon Run,Run,7.2741999999999996,03,2019,51.4,True,174.7,3.195,2277
2201544684,Morning Run,Run,6.642600000000001,03,2019,45.6,True,162.9,3.239,2051
2200072394,Afternoon Run,Run,10.5148,03,2019,78.8,True,179.1,3.494,3009
1984821144,Afternoon Run,Run,9.1928,11,2018,64.5,True,170.4,3.199,2874
1984821138,Morning Run,Run,10.260200000000001,11,2018,67.8,True,158.2,3.117,3292
1972574506,Morning Run,Run,11.0049,11,2018,92.4,True,170.5,3.23,3407
1970415138,Afternoon Run,Run,9.887,11,2018,73.2,False,0.0,3.444,2871
1966198535,Morning Run,Run,10.3741,11,2018,78.2,True,153.0,3.271,3172
1964164336,Morning Run,Run,10.7062,11,2018,74.7,False,0.0,3.264,3280
1963109047,Afternoon Run,Run,9.687299999999999,11,2018,62.4,False,0.0,3.428,2826
1960295333,Nationals! USports,Run,10.5,11,2018,0.0,False,0.0,3.704,2835
1955391557,Pre-Nationals,Run,4.355600000000001,11,2018,41.4,False,0.0,3.238,1345
1952208970,Workout,Run,9.172600000000001,11,2018,64.1,True,173.3,3.359,2731
1949270589,Morning Run,Run,5.4773000000000005,11,2018,41.9,True,168.0,3.247,1687
1948455592,Workout,Run,12.0,11,2018,0.0,False,0.0,3.333,3600
1946149847,Lunch Run,Run,11.328,11,2018,79.9,True,162.1,3.429,3304
1943571761,Workout,Run,12.3416,11,2018,81.5,True,155.2,3.352,3682
1939523292,Morning Run,Run,10.439,11,2018,80.6,True,165.2,3.298,3165
1938517657,Workout,Run,11.7812,10,2018,106.8,True,169.5,3.207,3674
1935813378,Morning Run,Run,10.6842,10,2018,83.7,False,0.0,3.415,3129
1935039637,Workout,Run,14.2349,10,2018,68.8,True,144.8,3.573,3984
1933343344,OUAs Western ,Run,13.5,10,2018,0.0,False,0.0,3.333,4050
1926653518,Morning Run,Run,5.3199,10,2018,30.1,True,159.0,3.346,1590
1925544846,Workout,Run,12.103,10,2018,158.4,True,152.7,3.215,3764
1922601831,Morning Run,Run,6.1595,10,2018,42.1,True,162.2,3.37,1828
1921589134,workout,Run,12.510399999999999,10,2018,155.9,True,149.7,3.142,3982
1919847049,Afternoon Run,Run,8.5282,10,2018,40.1,True,145.5,3.131,2724
1916467148,Columbia Lake Workout ,Run,13.032399999999999,10,2018,113.6,True,173.5,3.349,3892
1912324798,Morning Run,Run,9.0136,10,2018,74.9,True,139.6,3.067,2939
1911427965,FIRST SNOWFALL IM SO EXCITED,Run,14.5,10,2018,0.0,False,0.0,3.226,4495
1908188394,Morning Run,Run,10.232899999999999,10,2018,79.7,True,150.1,3.345,3059
1908195168,practice ,Run,16.5,10,2018,0.0,False,0.0,3.226,5115
1901907167,Morning Run,Run,9.0891,10,2018,68.6,True,114.6,3.05,2980
1900877909,Hamilton Race,Run,14.0,10,2018,0.0,False,0.0,3.333,4200
1898042392,Morning Run,Run,5.7041,10,2018,34.9,True,144.2,3.045,1873
1897231653,workout,Run,14.3,10,2018,0.0,False,0.0,3.333,4290
1893868931,Morning Run,Run,8.7901,10,2018,27.3,True,159.8,3.199,2748
1892057956,workout w. jess,Run,11.8032,10,2018,53.1,True,163.4,2.043,5777
1890836056,Sunday Cycle,Ride,101.437,10,2018,536.5,True,118.3,6.163,16460
1887387810,Morning Run,Run,10.103299999999999,10,2018,76.7,True,150.7,3.202,3155
1884718450,Evening Run,Run,9.7128,10,2018,70.8,True,160.3,3.368,2884
1882667534,practice,Run,15.0,10,2018,0.0,False,0.0,3.3,4545
1879184529,Morning Run,Run,8.344899999999999,10,2018,62.7,True,164.8,2.913,2865
1878584074,Recovery practice ,Run,15.0,10,2018,0.0,False,0.0,3.03,4950
1874071673,Don Mills Open,Run,10.0,09,2018,0.0,False,0.0,3.333,3000
1869020084,Morning Run,Run,11.0238,09,2018,94.1,True,166.6,3.323,3317
1868084306,workout,Run,14.0202,09,2018,206.7,True,167.3,3.347,4189
1864898236,Morning Run,Run,8.7452,09,2018,65.1,True,168.9,3.232,2706
1863733812,workout,Run,16.7617,09,2018,284.7,True,165.6,3.21,5221
1861916683,Afternoon Run,Run,13.846,09,2018,97.4,True,146.1,3.297,4199
1859077937,Race: Western ,Run,6.0,09,2018,0.0,False,0.0,4.219,1422
1859079439,WarmUp/CoolDown,Run,4.0,09,2018,0.0,False,0.0,3.03,1320
1854414407,Morning Run,Run,10.4233,09,2018,86.2,True,162.7,3.461,3012
1853239286,10x3min + 10x1min ,Run,15.9221,09,2018,208.2,True,153.0,2.48,6419
1850350449,Lane Swim ,Swim,1.9,09,2018,0.0,False,0.0,0.633,3000
1848840066,workout ,Run,14.565,09,2018,247.8,True,157.8,3.201,4550
1845718584,Sunday Long Run ,Run,14.1582,09,2018,103.2,False,0.0,3.277,4321
1844098514,Queens Race,Run,12.0,09,2018,0.0,False,0.0,3.571,3360
1838892712,Morning Run,Run,10.824,09,2018,66.4,True,151.1,3.24,3341
1837792325,Workout,Run,17.0,09,2018,0.0,False,0.0,3.148,5400
1834626595,Run w/ Hayley,Run,9.001100000000001,09,2018,86.0,True,148.7,3.085,2918
1833466303,WORKOUT,Run,15.0,09,2018,0.0,False,0.0,3.333,4500
1831041372,Afternoon Run,Run,11.5837,09,2018,83.8,True,159.1,3.38,3427
1827730856,Cool Down,Run,3.0,09,2018,0.0,False,0.0,2.941,1020
1827720712,Time Trial 5k,Run,5.0,09,2018,0.0,False,0.0,3.894,1284
1827718267,Warm Up Jog,Run,3.1544,09,2018,39.7,False,0.0,3.132,1007
1825528296,shake out run,Run,5.5,09,2018,0.0,False,0.0,3.056,1800
1823296432,Morning Run,Run,9.0691,09,2018,78.5,True,159.3,3.223,2814
1823204304,Workout,Run,12.3481,09,2018,177.7,True,157.9,3.03,4075
1817877045,Last run in Van,Run,11.2,09,2018,0.0,False,0.0,3.306,3388
1813114312,Sunset Run,Run,10.358600000000001,09,2018,114.5,False,0.0,3.477,2979
1810327480,Lunch Run,Run,8.6707,08,2018,114.2,True,156.1,3.171,2734
1808583298,Run with bwyn,Run,10.155100000000001,08,2018,93.5,True,153.1,3.27,3106
1805829397,Tofino Trail,Run,14.1317,08,2018,139.8,False,0.0,3.277,4313
1802979747,Morning Run,Run,9.6619,08,2018,166.0,True,147.9,3.192,3027
1801274333,Horseshoe Bay,Ride,69.8843,08,2018,1131.0,False,0.0,5.729,12199
1799933180,Afternoon Run,Run,10.449200000000001,08,2018,112.0,False,0.0,3.33,3138
1795121459,Marmot Basin Climb,Ride,47.0811,08,2018,827.0,False,0.0,6.119,7694
1792533936,Waterfowl to Jasper,Ride,173.2,08,2018,0.0,False,0.0,6.561,26400
1792524230,Lake Louise to Waterfowl Lake,Ride,60.2,08,2018,0.0,False,0.0,6.271,9600
1786479403,Banff to Lake Louise,Ride,60.7744,08,2018,530.8,False,0.0,6.859,8860
1784394272,Morning Run,Run,3.6009,08,2018,119.7,True,163.5,2.815,1279
1778561527,Sword Fern Trail,Run,10.4231,08,2018,182.9,True,156.8,3.012,3460
1775259146,Afternoon Ride,Ride,69.737,08,2018,1193.0,True,125.4,5.703,12228
1772929651,Afternoon Run,Run,9.955200000000001,08,2018,77.2,True,159.8,3.277,3038
1770411131,WORKOUT,Run,13.2637,08,2018,218.5,True,161.0,3.449,3846
1767034770,Morning Ride,Ride,45.9209,08,2018,389.6,False,0.0,6.425,7147
1765332954,Lunch Run,Run,17.8055,08,2018,169.7,True,159.7,3.209,5548
1760390994,Morning Run,Run,11.3286,08,2018,81.5,True,155.5,3.235,3502
1759534969,Practice,Run,10.975200000000001,08,2018,151.9,True,153.3,3.198,3432
1756897709,Afternoon Run,Run,10.1407,08,2018,72.3,True,161.3,3.338,3038
1754810715,shake out run,Run,6.0,08,2018,0.0,False,0.0,3.333,1800
1752110324,Shore to Shore ,Ride,119.119,08,2018,568.2,False,0.0,6.611,18017
1749111752,Forgot my watch charger :(,Run,10.2998,08,2018,0.0,False,0.0,3.366,3060
1747802816,Afternoon Run,Run,10.4108,08,2018,74.2,True,162.3,3.464,3005
1744862333,Workout (aggregate) w/ Hayley,Run,9.8378,08,2018,129.4,True,171.7,3.168,3105
1740928647,Afternoon Ride,Ride,31.638,07,2018,281.9,True,124.0,6.598,4795
1739747364,Morning Run,Run,6.2878,07,2018,39.9,True,163.3,3.19,1971
1738830400,Workout w/ Hayley (aggregate),Run,12.1579,07,2018,160.6,True,150.6,3.204,3795
1736013559,Morning Run,Run,9.9659,07,2018,71.9,True,166.0,3.428,2907
1734187294,Afternoon Run,Run,9.9534,07,2018,72.4,True,165.1,3.466,2872
1733146083,Morning Ride,Ride,45.4141,07,2018,385.7,True,114.7,6.266,7248
1731074758,On-day Ride,Ride,37.9687,07,2018,341.0,True,130.0,6.685,5680
1730276328,Off-day Run,Run,10.15,07,2018,0.0,False,0.0,3.524,2880
1657831914,Morning Long Run,Run,19.28,06,2018,0.0,False,0.0,0.0,0
1654048386,Morning Run,Run,10.0,06,2018,8.0,False,0.0,3.401,2940
